time,lat,lon,alt_GND[m],temp[Â°C],v[kmh],v[knts],cours[deg],Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg_s],Gyro_y[deg_s],Gyro_z[deg_s],sat[n]
2025-05-06_13-31-23,53.554045,10.025966666666667,-0.6,0,39.71,21.43,192.23,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-23,53.554045,10.025966666666667,-0.6,0,39.71,21.43,192.23,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-23,53.554045,10.025966666666667,-0.6,0,39.71,21.43,192.23,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-23,53.554045,10.025966666666667,-0.6,0,39.71,21.43,192.23,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-24,53.554045,10.025966666666667,-0.6,0,39.71,21.43,192.23,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-24,53.554045,10.025966666666667,-0.6,0,39.71,21.43,192.23,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-24,53.554045,10.025966666666667,-0.6,0,39.71,21.43,192.23,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-24,53.554045,10.025966666666667,-0.6,0,34.15,18.43,192.27,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-24,53.553956666666664,10.025935,-0.9,0,34.15,18.43,192.27,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-24,53.553956666666664,10.025935,-0.9,0,34.15,18.43,192.27,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-24,53.553956666666664,10.025935,-0.9,0,34.15,18.43,192.27,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-24,53.553956666666664,10.025935,-0.9,0,34.15,18.43,192.27,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-24,53.553956666666664,10.025935,-0.9,0,34.15,18.43,192.27,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-24,53.553956666666664,10.025935,-0.9,0,34.15,18.43,192.27,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-24,53.553956666666664,10.025935,-0.9,0,34.15,18.43,192.27,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-24,53.553956666666664,10.025935,-0.9,0,34.15,18.43,192.27,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-24,53.553956666666664,10.025935,-0.9,0,34.15,18.43,192.27,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-25,53.553956666666664,10.025935,-0.9,0,34.15,18.43,192.27,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-25,53.553956666666664,10.025935,-0.9,0,34.15,18.43,192.27,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-25,53.553956666666664,10.025935,-0.9,0,34.15,18.43,192.27,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-25,53.553956666666664,10.025935,-0.9,0,28.99,15.64,191.45,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-25,53.55388166666667,10.025906666666666,-1.0,0,28.99,15.64,191.45,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],17
2025-05-06_13-31-25,53.55388166666667,10.025906666666666,-1.0,0,28.99,15.64,191.45,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],17
2025-05-06_13-31-25,53.55388166666667,10.025906666666666,-1.0,0,28.99,15.64,191.45,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],17
2025-05-06_13-31-25,53.55388166666667,10.025906666666666,-1.0,0,28.99,15.64,191.45,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],17
2025-05-06_13-31-25,53.55388166666667,10.025906666666666,-1.0,0,28.99,15.64,191.45,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],17
2025-05-06_13-31-25,53.55388166666667,10.025906666666666,-1.0,0,28.99,15.64,191.45,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],17
2025-05-06_13-31-25,53.55388166666667,10.025906666666666,-1.0,0,28.99,15.64,191.45,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],17
2025-05-06_13-31-25,53.55388166666667,10.025906666666666,-1.0,0,28.99,15.64,191.45,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],17
2025-05-06_13-31-25,53.55388166666667,10.025906666666666,-1.0,0,28.99,15.64,191.45,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],17
2025-05-06_13-31-26,53.55388166666667,10.025906666666666,-1.0,0,28.99,15.64,191.45,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],17
2025-05-06_13-31-26,53.55388166666667,10.025906666666666,-1.0,0,28.99,15.64,191.45,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],17
2025-05-06_13-31-26,53.55388166666667,10.025906666666666,-1.0,0,28.99,15.64,191.45,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],17
2025-05-06_13-31-26,53.55388166666667,10.025906666666666,-1.0,0,26.87,14.50,186.28,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],17
2025-05-06_13-31-26,53.553815,10.025888333333333,-1.1,0,26.87,14.50,186.28,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-26,53.553815,10.025888333333333,-1.1,0,26.87,14.50,186.28,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-26,53.553815,10.025888333333333,-1.1,0,26.87,14.50,186.28,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-26,53.553815,10.025888333333333,-1.1,0,26.87,14.50,186.28,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-26,53.553815,10.025888333333333,-1.1,0,26.87,14.50,186.28,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-26,53.553815,10.025888333333333,-1.1,0,26.87,14.50,186.28,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-26,53.553815,10.025888333333333,-1.1,0,26.87,14.50,186.28,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-26,53.553815,10.025888333333333,-1.1,0,26.87,14.50,186.28,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-26,53.553815,10.025888333333333,-1.1,0,26.87,14.50,186.28,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-27,53.553815,10.025888333333333,-1.1,0,26.87,14.50,186.28,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-27,53.553815,10.025888333333333,-1.1,0,26.87,14.50,186.28,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-27,53.553815,10.025888333333333,-1.1,0,26.87,14.50,186.28,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-27,53.553815,10.025888333333333,-1.1,0,26.36,14.22,187.07,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-27,53.55375166666666,10.025876666666667,-1.3,0,26.36,14.22,187.07,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-31-27,53.55375166666666,10.025876666666667,-1.3,0,26.36,14.22,187.07,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-31-27,53.55375166666666,10.025876666666667,-1.3,0,26.36,14.22,187.07,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-31-27,53.55375166666666,10.025876666666667,-1.3,0,26.36,14.22,187.07,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-31-27,53.55375166666666,10.025876666666667,-1.3,0,26.36,14.22,187.07,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-31-27,53.55375166666666,10.025876666666667,-1.3,0,26.36,14.22,187.07,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-31-27,53.55375166666666,10.025876666666667,-1.3,0,26.36,14.22,187.07,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-31-27,53.55375166666666,10.025876666666667,-1.3,0,26.36,14.22,187.07,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-31-27,53.55375166666666,10.025876666666667,-1.3,0,26.36,14.22,187.07,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-31-27,53.55375166666666,10.025876666666667,-1.3,0,26.36,14.22,187.07,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-31-28,53.55375166666666,10.025876666666667,-1.3,0,26.36,14.22,187.07,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-31-28,53.55375166666666,10.025876666666667,-1.3,0,26.36,14.22,187.07,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-31-28,53.55375166666666,10.025876666666667,-1.3,0,25.37,13.69,187.67,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-31-28,53.553688333333334,10.025863333333334,-1.5,0,25.37,13.69,187.67,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_13-31-28,53.553688333333334,10.025863333333334,-1.5,0,25.37,13.69,187.67,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_13-31-28,53.553688333333334,10.025863333333334,-1.5,0,25.37,13.69,187.67,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_13-31-28,53.553688333333334,10.025863333333334,-1.5,0,25.37,13.69,187.67,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_13-31-28,53.553688333333334,10.025863333333334,-1.5,0,25.37,13.69,187.67,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_13-31-28,53.553688333333334,10.025863333333334,-1.5,0,25.37,13.69,187.67,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_13-31-28,53.553688333333334,10.025863333333334,-1.5,0,25.37,13.69,187.67,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_13-31-28,53.553688333333334,10.025863333333334,-1.5,0,25.37,13.69,187.67,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_13-31-28,53.553688333333334,10.025863333333334,-1.5,0,25.37,13.69,187.67,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_13-31-28,53.553688333333334,10.025863333333334,-1.5,0,25.37,13.69,187.67,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_13-31-29,53.553688333333334,10.025863333333334,-1.5,0,25.37,13.69,187.67,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_13-31-29,53.553688333333334,10.025863333333334,-1.5,0,25.37,13.69,187.67,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_13-31-29,53.553688333333334,10.025863333333334,-1.5,0,25.33,13.67,184.45,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_13-31-29,53.55363,10.025856666666666,-1.9,0,25.33,13.67,184.45,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-31-29,53.55363,10.025856666666666,-1.9,0,25.33,13.67,184.45,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-31-29,53.55363,10.025856666666666,-1.9,0,25.33,13.67,184.45,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-31-29,53.55363,10.025856666666666,-1.9,0,25.33,13.67,184.45,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-31-29,53.55363,10.025856666666666,-1.9,0,25.33,13.67,184.45,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-31-29,53.55363,10.025856666666666,-1.9,0,25.33,13.67,184.45,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-31-29,53.55363,10.025856666666666,-1.9,0,25.33,13.67,184.45,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-31-29,53.55363,10.025856666666666,-1.9,0,25.33,13.67,184.45,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-31-29,53.55363,10.025856666666666,-1.9,0,25.33,13.67,184.45,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-31-29,53.55363,10.025856666666666,-1.9,0,25.33,13.67,184.45,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-31-30,53.55363,10.025856666666666,-1.9,0,25.33,13.67,184.45,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-31-30,53.55363,10.025856666666666,-1.9,0,25.33,13.67,184.45,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-31-30,53.55363,10.025856666666666,-1.9,0,22.23,11.99,190.11,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-31-30,53.553583333333336,10.025835,-2.2,0,22.23,11.99,190.11,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-31-30,53.553583333333336,10.025835,-2.2,0,22.23,11.99,190.11,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-31-30,53.553583333333336,10.025835,-2.2,0,22.23,11.99,190.11,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-31-30,53.553583333333336,10.025835,-2.2,0,22.23,11.99,190.11,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-31-30,53.553583333333336,10.025835,-2.2,0,22.23,11.99,190.11,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-31-30,53.553583333333336,10.025835,-2.2,0,22.23,11.99,190.11,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-31-30,53.553583333333336,10.025835,-2.2,0,22.23,11.99,190.11,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-31-30,53.553583333333336,10.025835,-2.2,0,22.23,11.99,190.11,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-31-30,53.553583333333336,10.025835,-2.2,0,22.23,11.99,190.11,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-31-31,53.553583333333336,10.025835,-2.2,0,22.23,11.99,190.11,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-31-31,53.553583333333336,10.025835,-2.2,0,22.23,11.99,190.11,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-31-31,53.553583333333336,10.025835,-2.2,0,22.23,11.99,190.11,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-31-31,53.553583333333336,10.025835,-2.2,0,19.37,10.45,190.97,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-31-31,53.553551666666664,10.025831666666667,-2.9,0,19.37,10.45,190.97,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-31-31,53.553551666666664,10.025831666666667,-2.9,0,19.37,10.45,190.97,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-31-31,53.553551666666664,10.025831666666667,-2.9,0,19.37,10.45,190.97,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-31-31,53.553551666666664,10.025831666666667,-2.9,0,19.37,10.45,190.97,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-31-31,53.553551666666664,10.025831666666667,-2.9,0,19.37,10.45,190.97,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-31-31,53.553551666666664,10.025831666666667,-2.9,0,19.37,10.45,190.97,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-31-31,53.553551666666664,10.025831666666667,-2.9,0,19.37,10.45,190.97,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-31-31,53.553551666666664,10.025831666666667,-2.9,0,19.37,10.45,190.97,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-31-31,53.553551666666664,10.025831666666667,-2.9,0,19.37,10.45,190.97,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-31-32,53.553551666666664,10.025831666666667,-2.9,0,19.37,10.45,190.97,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-31-32,53.553551666666664,10.025831666666667,-2.9,0,19.37,10.45,190.97,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-31-32,53.553551666666664,10.025831666666667,-2.9,0,19.37,10.45,190.97,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-31-32,53.553551666666664,10.025831666666667,-2.9,0,14.75,7.96,199.83,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-31-32,53.553518333333336,10.025821666666667,-2.8,0,14.75,7.96,199.83,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-32,53.553518333333336,10.025821666666667,-2.8,0,14.75,7.96,199.83,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-32,53.553518333333336,10.025821666666667,-2.8,0,14.75,7.96,199.83,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-32,53.553518333333336,10.025821666666667,-2.8,0,14.75,7.96,199.83,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-32,53.553518333333336,10.025821666666667,-2.8,0,14.75,7.96,199.83,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-32,53.553518333333336,10.025821666666667,-2.8,0,14.75,7.96,199.83,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-32,53.553518333333336,10.025821666666667,-2.8,0,14.75,7.96,199.83,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-32,53.553518333333336,10.025821666666667,-2.8,0,14.75,7.96,199.83,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-32,53.553518333333336,10.025821666666667,-2.8,0,14.75,7.96,199.83,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-33,53.553518333333336,10.025821666666667,-2.8,0,14.75,7.96,199.83,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-33,53.553518333333336,10.025821666666667,-2.8,0,14.75,7.96,199.83,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-33,53.553518333333336,10.025821666666667,-2.8,0,14.75,7.96,199.83,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-33,53.553518333333336,10.025821666666667,-2.8,0,9.38,5.06,193.92,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-33,53.55349,10.025821666666667,-2.7,0,9.38,5.06,193.92,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-33,53.55349,10.025821666666667,-2.7,0,9.38,5.06,193.92,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
2025-05-06_13-31-33,53.55349,10.025821666666667,-2.7,0,9.38,5.06,193.92,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],18
